id_centro_vacunacion,id_ubigeo,nombre,latitud,longitud,entidad_administra,id_eess
100391,1116,TUNANMARCA,-11.72412149,-75.56921462,,391
100392,1092,CONOPA,0,0,,392
100393,1096,JULCAN,-11.76145508,-75.43679589,,393
100394,1100,MASMA,-11.78696708,-75.42607538,,394
100395,1101,MASMA CHICCHE,-11.78595781,-75.38103618,,395
100396,1101,NUNUNHUAYO,0,0,,396
100397,1102,MOLINOS,-11.73712683,-75.44569365,,397
100398,1102,QUERO,-11.71036111,-75.37801989,,398
100399,1102,CURIMARCA,-11.57758374,-75.33492699,,399
100400,1093,HUARIPAMPA,-11.80885607,-75.47141168,,400
100401,1097,HUANCANI,-11.86460368,-75.41439576,,401
100402,1104,MUQUI,-11.8333434,-75.43533413,,402
100403,1105,MUQUIYAUYO,-11.81712599,-75.45526799,,403
100404,1115,SINCOS,-11.88702167,-75.39420667,,404
100405,1115,LLACUARIPAMPA,-11.89566,-75.45058833,,405
100406,1115,ARAMACHAY,-11.91626167,-75.41417333,,406
100407,1115,SALLAHUACHAC,-11.93692833,-75.53310833,,407
100408,1115,CHALHUAS,-11.9648,-75.550035,,408
100409,1087,APATA,-11.85450789,-75.35867401,,409
100410,1087,NUEVA ESPERANZA,-11.83116684,-75.32437636,,410
100411,1087,SAN JOSE DE APATA,-11.79871626,-75.32513676,,411
100412,1087,CHICCHE,-11.82041344,-75.30033476,,412
100413,1087,PAUCAR APATA,-11.83342421,-75.36688275,,413
100414,1091,EL MANTARO,-11.82793905,-75.38937349,,414
100415,1092,HUAMALI,-11.80673357,-75.42471138,,415
100416,1112,SAN LORENZO,-11.84965782,-75.38335947,,416
100417,1108,PANCAN,-11.74893712,-75.48562942,,417
100418,1108,HUASQUICHA,-11.75491088,-75.48541066,,418
100419,1111,RICRAN,-11.54456833,-75.52399167,,419
100420,1111,TAMBILLO,0,0,,420
100421,1111,APAYCANCHA,-11.54681,-75.56169167,,421
100422,1113,SAN PEDRO DE CHUNAN,-11.72575803,-75.4870601,,422
100423,1117,YAULI - JAUJA,-11.72307744,-75.47370209,,423
100424,1089,CANCHAYLLO,-11.80232582,-75.71678777,,424
100425,1090,EL ROSARIO,-11.76319363,-75.71716572,,425
100426,1095,JANJAILLO,-11.76558597,-75.60917279,,426
100427,1098,LLOCLLAPAMPA,-11.81648113,-75.61966996,,427
100428,1098,MATACHICO,-11.79767995,-75.5901473,,428
100429,1142,CHACAPALPA,-11.7294441,-75.75581143,,429
100430,1143,HUAYHUAY,-11.72060257,-75.90207807,,430
100431,1149,SUITUCANCHA,-11.78909577,-75.93782265,,431
100432,1123,DE APOYO MANUEL HIGA ARAKAKI,-11.24928,-74.6386,,432
100433,1125,BELEN,-11.38959099,-74.55808353,,433
100434,1126,MAZAMARI,-11.32432961,-74.52919206,,434
100435,1126,CAPIRUSHARI,-11.29194159,-74.54495199,,435
100436,1126,PUEBLO LIBRE DE PAURIALI,-11.33662108,-74.57765692,,436
100437,1126,COMUNIDAD NATIVA DE PANGA,-11.23291273,-74.43273629,,437
100438,1128,TZIRIARI,-11.29066764,-74.43207523,,438
100439,1128,SAN CRISTOBAL,-11.33506598,-74.52850568,,439
100440,1128,SAN JOSE DE MIRAFLORES,-11.37524731,-74.47921897,,440
100441,1130,OVENTENI,0,0,,441
100442,1128,SAN MARTIN DE PANGOA,-11.42780367,-74.49077226,,442
100443,1128,SAN RAMON DE PANGOA,-11.43036274,-74.48193093,,443
100444,1128,CHAVINI,-11.40608247,-74.49272234,,444
100445,1128,SAN ANTONIO DE SONOMORO,-11.44696475,-74.43860448,,445
100446,1128,CUBANTIA,-11.57839954,-74.4082305,,446
100447,1128,VILLA MARIA,-11.48206665,-74.48824446,,447
100448,1128,NAYLAM DE SONOMORO,-11.4517342,-74.4375046,,448
100449,1128,MAZARONQUIARI,-11.64951817,-74.36877636,,449
100450,1128,ALTO KIATARI,-11.50044913,-74.46052334,,450
100451,1128,MATERENI,-11.79671891,-74.21697789,,451
100452,1128,FORTALEZA,-11.52275635,-74.46331823,,452
100453,1128,UNION CHAVINI,-11.44448051,-74.53715573,,453
100454,1128,CAMPIRUSHARI,-11.55815375,-74.42832324,,454
100455,1128,JERUSALEN DE MIÑARO DE NOMESTSIGUENGA,-11.57364863,-74.37989612,,455
100456,1128,SANTA ROSA ALTO KIATARI,-11.5302041,-74.50528139,,456
100457,1128,BOCA KIATARI,-11.52866509,-74.43354148,,457
100458,1128,VILCABAMBA,-11.49362772,-74.52104776,,458
100459,1130,CUSHIRENI,-11.19639258,-73.70748107,,459
100460,1130,BETANIA,-11.05198391,-73.75060284,,460
100461,1130,SHEVOJA,-11.03465238,-73.73635422,,461
100462,1130,POYENI,-11.25795462,-73.66857105,,462
100463,1130,BOCA CHEMBO,-10.86247461,-73.71334253,,463
100464,1130,IMPANEKIARI,-10.84983234,-73.74168464,,464
100465,1130,CAPITIRI,-11.09865723,-73.71834752,,465
100466,1130,SANTA ROSITA DE SHIRINTIARI,-10.90906692,-73.727997,,466
100467,1130,SHIMA,-10.74256088,-73.75454793,,467
100468,1128,MICAELA BASTIDAS MORALES,-11.85893086,-73.95817958,,468
100469,1130,PUERTO OCOPA,-11.14687109,-74.30734969,,469
100470,1130,SAN MIGUEL DE OTICA,-11.21169042,-73.91731666,,470
100471,1130,CUTIVIRENI,-11.87348224,-73.90830404,,471
100472,1130,OVIRI,-11.26038025,-73.82061407,,472
100473,1130,SAN VICENTE DE CANAAN,-11.08282082,-74.26644211,,473
100474,1130,QUITENI,-11.67288084,-74.01833889,,474
100475,1130,CAPERUSIA,-11.30378879,-74.16286455,,475
100476,1123,PREVENTIVO PROMOCIONAL SATIPO,0,0,,476
100477,1129,HUAHUARI,-11.17010811,-74.8087158,,477
100478,1123,RIO VENADO,-11.21200874,-74.75911016,,478
100479,1123,SANTO DOMINGO DE MARANKIARI,-11.17018193,-74.55484553,,479
100480,1123,BAJO CAPIRO,-11.26690841,-74.7273373,,480
100481,1123,PARATUSHALI,-11.29080632,-74.69963474,,481
100482,1123,HUANTASHIRI,-11.20731511,-74.5222707,,482
100483,1123,SANIBENI,-11.25678319,-74.57199301,,483
100484,1123,ALTO PAURELI,-11.11972456,-74.58572719,,484
100485,1124,COVIRIALI,-11.2906802,-74.62767412,,485
100486,1124,SAN PEDRO,-11.30583717,-74.69620281,,486
100487,1124,SANTA MARIA,-11.30534196,-74.65794761,,487
100488,1124,SAN ANDRES,-11.32923244,-74.68829714,,488
100489,1124,BUENOS AIRES,-11.33773205,-74.62811765,,489
100490,1125,LLAYLLA,-11.38057094,-74.58957123,,490
100491,1125,HERMOSA PAMPA,-11.40287338,-74.59778802,,491
100492,1127,SANTA ROSITA,-11.33432702,-74.73265514,,492
100493,1127,MARIPOSA,-11.40407015,-74.75206598,,493
100494,1127,APALLA CALABAZA,-11.50786141,-74.82176762,,494
100495,1129,RIO NEGRO,-11.20902393,-74.65857274,,495
100496,1129,VILLA CAPIRI,-11.13495536,-74.67223234,,496
100497,1129,RIO CHARI ALTO,-11.08777485,-74.6544887,,497
100498,1129,PITOCUNA,-11.00991289,-74.65115697,,498
100499,1129,PUENTE IPOKI,-11.04499636,-74.74711629,,499
100500,1130,AOTI,-10.97248859,-74.62345981,,500
100501,1129,ALTO PITOCUNA,-11.04672232,-74.59454732,,501
100502,1129,CUSHIVIANI,-11.19168558,-74.69035021,,502
100503,1129,UNION CUVIRIAKI,-11.15018945,-74.85390356,,503
100504,1129,SHABASHIPANGO,-11.13794818,-74.75625883,,504
100505,1129,SAN JUAN DE CHENI,-11.07890441,-74.73249328,,505
100506,1129,UNION CAPIRI,-11.09432837,-74.70111904,,506
100507,1131,BOCA MANTARO,-12.24424921,-74.00275223,,507
100508,1128,PAQUICHARI,0,0,,508
100509,1131,SAN MIGUEL DE ENE SHINPINSHARIATO,-12.18818872,-74.02590537,,509
100510,1131,FLORIDA,-12.27534326,-74.01382593,,510
100511,1131,SAN JUAN DE MANTARO,-12.26055527,-74.05208252,,511
100512,1131,TUNONTUARI RIO ENE,-12.16110371,-74.08109048,,512
100513,1130,QUEMPIRI,-11.99612569,-74.00241465,,513
100514,1130,FE Y ALEGRIA LA PRIMAVERA,-12.04577596,-74.01263746,,514
100515,1130,YAVIRO,-12.13046948,-74.0868377,,515
100516,1130,PUERTO ROCA,-12.20106837,-73.99990395,,516
100517,1130,VALLE ESMERALDA,-12.12959068,-74.07993581,,517
100518,1130,SAN CARLOS ALTO ENE,-12.11910639,-74.05334901,,518
100519,1119,DE APOYO JUNIN,-11.15840599,-75.99831121,,519
100520,1132,DE APOYO FELIX MAYORCA SOTO,-11.42508388,-75.69261968,,520
100521,1133,ACOBAMBA,-11.35409117,-75.66359818,,521
100522,1133,PICOY,-11.3233906,-75.69354773,,522
100523,1133,HUARACAYO,-11.34951532,-75.62470078,,523
100524,1133,TUPIN,-11.366027,-75.68640769,,524
100525,1133,HUAYLAHUICHAN,-11.35630131,-75.60285687,,525
100526,1133,COLLPA,-11.40342236,-75.62309146,,526
100527,1138,PALCAMAYO,-11.29741073,-75.77033401,,527
100528,1138,YANAPUQUIO,-11.2449789,-75.81323862,,528
100529,1138,OCHONGA,-11.31810129,-75.75323761,,529
100530,1138,RICRICAN CAUQUIRAN,-11.24721587,-75.77134788,,530
100531,1138,INCACHACA YANAMACHAY,-11.31685674,-75.8250618,,531
100532,1138,HUAMANIA,-11.3058275,-75.79445243,,532
100533,1138,CALCA,-11.3103497,-75.71568131,,533
100534,1139,SAN PEDRO DE CAJAS,-11.24741971,-75.86061716,,534
100535,1139,SAN JOSE DE CAYASH,-11.01426601,-75.63075721,,535
100536,1119,HUAYRE,-11.001205,-76.01805833,,536
100537,1120,CARHUAMAYO,-10.92531,-76.06391667,,537
100538,1122,LLAUPI,-10.747415,-75.53261,,538
100539,1122,PUYAY,-10.93462,-75.83224667,,539
100540,1122,JACHAHUANCA,-10.83177833,-75.76030667,,540
100541,1122,CARAPACHO,-10.84938167,-75.765805,,541
100542,1135,HUASAHUASI,-11.26602291,-75.64738585,,542
100543,1135,CASCA,-11.13820595,-75.6010631,,543
100544,1135,PUNRAY,-11.27686373,-75.63638497,,544
100545,1135,HUACUAS,-11.21812328,-75.64652932,,545
100546,1135,SAN JUAN DE LA LIBERTAD,-11.25250671,-75.69123187,,546
100547,1135,CHIRAS,-11.27516788,-75.66283572,,547
100548,1135,TIAMBRA,-11.24017058,-75.6874835,,548
100549,1119,PREVENTIVO PROMOCIONAL JUNIN,0,0,,549
100550,1119,SASICUCHO,-11.15185333,-76.0526,,550
100551,1121,ONDORES,-11.09163242,-76.14909561,,551
100552,1121,PARI,-10.958155,-76.21228,,552
100553,1121,ATOCSAICO,-11.29835833,-76.07760667,,553
100554,1122,SHALACANCHA,-11.08072181,-75.86741144,,554
100555,1122,RAYANNIOC,-11.02480354,-75.8353178,,555
100556,1139,CHUPAN,-11.05115024,-75.78882113,,556
100557,1139,YANEC,-11.06211224,-75.73755263,,557
100558,1139,ACANCOCHA,-11.02751514,-75.76160309,,558
100559,1141,LA OROYA,-11.52207533,-75.90646915,,559
100560,1141,HUAYNACANCHA,-11.58001621,-75.95862675,,560
100561,1144,MARCAPOMACOCHA,-11.40797269,-76.33859236,,561
100562,1144,SAN FRANCISCO DE YANTAC,-11.34326752,-76.40727627,,562
100563,1145,MOROCOCHA,-11.58751507,-76.06266939,,563
100564,1146,PACCHA - LA OROYA,-11.47414939,-75.95992257,,564
100565,1147,SANTA BARBARA DE CARHUACAYAN,-11.20455,-76.28623,,565
100566,1148,SANTA ROSA DE SACCO,-11.55157263,-75.94348941,,566
100567,1150,YAULI- LA OROYA,-11.66810856,-76.08748941,,567
100568,1134,CONGAS ANTACUCHO,-11.49122055,-75.55218504,,568
100569,1137,PALCA,-11.34601943,-75.57127679,,569
100570,1137,ÑAHUIN,-11.28025721,-75.52460316,,570
100571,1137,CARPAPATA,-11.26244323,-75.55316955,,571
100572,1137,LLACSACACA,-11.34790133,-75.58718157,,572
100573,1137,CHIPOCAYO,-11.35221141,-75.59769583,,573
100574,1137,YAROCA,-11.37263859,-75.54419452,,574
100575,1137,HUARIPAMPA,-11.43372922,-75.53234093,,575
100576,1137,PATAY,-11.30832424,-75.56843266,,576
100577,1140,TAPO,-11.38226672,-75.56372362,,577
100578,1140,YURACMAYO,-11.47009209,-75.52651833,,578
100579,1140,MACO,-11.48790582,-75.5505156,,579
100580,1140,CASACOTO - SAN ANTONIO,-11.36888005,-75.57553126,,580
100581,1140,QUETA,-11.43180949,-75.57828703,,581
100582,1140,PACCHAC,-11.43594326,-75.53876448,,582
100583,1132,PREVENTIVO PROMOCIONAL TARMA,0,0,,583
100584,1132,TARMATAMBO,-11.46847568,-75.68622427,,584
100585,1132,COCHAS,-11.41750062,-75.78314322,,585
100586,1132,MUYLO,-11.43726392,-75.77419752,,586
100587,1132,POMACHACA,-11.38631939,-75.68859269,,587
100588,1132,MULLUCRO,-11.41738711,-75.73217064,,588
100589,1132,VICORA CONGAS,-11.45839288,-75.67838855,,589
100590,1132,MISARURASHA,-11.44940847,-75.66404206,,590
100591,1132,CARHUACATAC,-11.44746512,-75.6919159,,591
100592,1132,PALCAPACCHA,-11.46467205,-75.80746456,,592
100593,1132,SANYACANCHA,-11.44082697,-75.75211115,,593
100594,1132,POMACOCHA,0,0,,594
100595,1134,HUARICOLCA,-11.50803471,-75.65092634,,595
100596,1134,APAYCANCHILLA,-11.53399374,-75.58140214,,596
100597,1136,LA UNION LETICIA,-11.3803263,-75.75170287,,597
100598,1136,CUYRUHUASI,-11.37460039,-75.73234932,,598
100599,1136,CONDORCOCHA,-11.37566114,-75.7917456,,599
100600,1136,UCHURACRA,-11.37060473,-75.71666737,,600
100601,1122,ULCUMAYO,-10.96752333,-75.88265167,,601
100602,1122,QUILCATACTA,-10.94503167,-75.915275,,602
100603,1122,YAPACMARCA,-10.979435,-75.86978833,,603
100604,1122,TAMBOS,-10.98422333,-75.76310167,,604
100605,1122,SHOGUE,-10.98919,-75.90061833,,605
100606,1122,QUIPACANCHA,-10.99533167,-75.82940333,,606
100607,1122,PISCURRURAY,-10.99531,-75.762475,,607
100608,1040,CHILCA,-12.0906394,-75.20297417,,608
100609,1040,AZAPAMPA,-12.09269678,-75.19559009,,609
100610,1040,AUQUIMARCA,-12.09301241,-75.217569,,610
100611,1040,LA ESPERANZA,-12.07536443,-75.19044421,,611
100612,1042,CHUPURO,-12.15560755,-75.24521772,,612
100613,1042,CARHUAPACCHA,-12.18202783,-75.24111787,,613
100614,1042,SOCOS,-12.22750823,-75.21965229,,614
100615,1044,CULLHUAS,-12.22034638,-75.16683164,,615
100616,1044,PIHUAS,-12.27396941,-75.13964452,,616
100617,1044,RETAMA BAJA,-12.26584357,-75.18730204,,617
100618,1044,RETAMA CENTRO,0,0,,618
100619,1046,HUACRAPUQUIO,-12.17158341,-75.22078954,,619
100620,1048,HUANCAN,-12.1062638,-75.21422322,,620
100621,1048,HUARI,-12.10688145,-75.20519415,,621
100622,1050,HUAYUCACHI,-12.14005209,-75.22432523,,622
100623,1050,HUMANMARCA,-12.1252814,-75.2187976,,623
100624,1054,PUCARA,-12.17262238,-75.14352537,,624
100625,1054,MARCAVALLE,-12.22430654,-75.10680257,,625
100626,1054,RAQUINA,-12.17465177,-75.12401818,,626
100627,1054,JATUN SUCLLA,-12.19416442,-75.09970537,,627
100628,1054,DOS DE MAYO,-12.25451489,-75.12734136,,628
100629,1060,SAPALLANGA,-12.13947696,-75.15826995,,629
100630,1060,LA PUNTA,-12.1198314,-75.17841721,,630
100631,1060,COCHARCAS,-12.13612357,-75.18231709,,631
100632,1060,MILUCHACA,-12.12131008,-75.16578164,,632
100633,1060,MIRAFLORES,-12.12857099,-75.16032691,,633
100634,1060,HUAYLLASPANCA,-12.11880742,-75.19730677,,634
100635,1063,VIQUES,-12.15842978,-75.23055982,,635
100636,1067,CHAMBARA,-12.02724717,-75.37525636,,636
100637,1067,SANTA ROSA DE TISTES,-11.99718887,-75.40132993,,637
100638,1067,SAN BLAS,-12.02863079,-75.40334358,,638
100639,1067,ANGASMAYO,-12.03806043,-75.39295487,,639
100640,1071,MANZANARES,-12.01485935,-75.34372758,,640
100641,1077,SAN JOSE DE QUERO,-12.08556488,-75.53677995,,641
100642,1077,CHAQUICOCHA,-12.03564639,-75.51178176,,642
100643,1077,SAN ROQUE DE HUARMITA,-12.05439275,-75.537149,,643
100644,1077,SANTA ROSA DE HUARMITA,-12.05730094,-75.56173336,,644
100645,1077,USIBAMBA,-12.02384114,-75.51486754,,645
100646,1151,PEDRO SANCHEZ MEZA,-12.06398828,-75.28830102,,646
100647,1152,AHUAC,-12.0758373,-75.31511324,,647
100648,1152,HUARISCA,-12.05277788,-75.35788472,,648
100649,1153,CHONGOS BAJO,-12.13238974,-75.27129466,,649
100650,1153,PUMPUNYA,-12.15352025,-75.2618349,,650
100651,1154,HUACHAC,-12.02220584,-75.34340602,,651
100652,1154,HUAYAO,-12.04867869,-75.34117879,,652
100653,1154,MARCATUNA,-12.03140141,-75.3427028,,653
100654,1154,ANTAPAMPA,-12.04201215,-75.36478302,,654
100655,1155,HUAMANCACA CHICO,-12.07495951,-75.24547089,,655
100656,1156,SAN JUAN DE ISCOS,-12.09885285,-75.29366435,,656
100657,1156,TINYARI CHICO,-12.11727594,-75.28905657,,657
100658,1156,TINYARI GRANDE,-12.11327226,-75.29715819,,658
100659,1157,SAN JUAN DE JARPA,-12.12737999,-75.43458239,,659
100660,1158,TRES DE DICIEMBRE,-12.10474464,-75.24627962,,660
100661,1159,YANACANCHA,-12.20190385,-75.38724749,,661
100662,1159,SANTO DOMINGO DE CACHI,-12.24950793,-75.50934187,,662
100663,1051,INGENIO,-11.89082848,-75.26652915,,663
100664,1051,CASACANCHA,-11.90736505,-75.26290637,,664
100665,1055,QUICHUAY,-11.88999137,-75.28533794,,665
100666,1062,SANTO DOMINGO DE ACOBAMBA,-11.76832346,-74.79543614,,666
100667,1062,MATICHACRA,-11.90520869,-74.70928097,,667
100668,1062,PAURAN ATICOCHA,-11.81453069,-74.78497706,,668
100669,1062,PUMABAMBA,-11.82282943,-74.77334604,,669
100670,1062,SANTA ROSA DE ASTILLERIA,-11.86269898,-74.71080176,,670
100671,1064,DAVID GUERRERO DUARTE,-11.92220884,-75.31124063,,671
100672,1066,ANDAMARCA,-11.72680836,-74.80238326,,672
100673,1066,PUCACOCHA,-11.69169537,-74.79927317,,673
100674,1066,HUANCAMACHAY,0,0,,674
100675,1066,SAN JUAN,0,0,,675
100676,1068,COCHAS,-11.66288859,-75.09947685,,676
100677,1068,PILCOLLAMA,-11.67676648,-75.09504207,,677
100678,1069,COMAS,-11.72268339,-75.08273286,,678
100679,1069,CANCHAPALCA,-11.69969239,-75.03434126,,679
100680,1069,RACRACALLA,-11.75956294,-75.06540594,,680
100681,1069,POMAMANTA,-11.7486917,-75.13118388,,681
100682,1069,TALHUIS,-11.62876069,-75.04646851,,682
100683,1069,PUQUIAN,-11.71269717,-75.01921306,,683
100684,1069,RUNATULLO,-11.61903398,-75.01234497,,684
100685,1070,HEROINAS TOLEDO,-11.83604244,-75.29112261,,685
100686,1072,MARISCAL CASTILLA,-11.61332782,-75.09136093,,686
100687,1073,MATAHUASI,-11.89289675,-75.34683747,,687
100688,1073,MARAVILCA,-11.88562549,-75.3664338,,688
100689,1073,YANAMUCLO,-11.87344573,-75.38040854,,689
100690,1075,NUEVE DE JULIO,-11.89467967,-75.31960212,,690
100691,1078,SANTA ROSA DE OCOPA,-11.87886954,-75.29656868,,691
100692,1078,HUANCHAR,-11.87489672,-75.31549038,,692
100693,1037,CARHUACALLANGA,-12.34971983,-75.20358596,,693
100694,1038,CHACAPAMPA,-12.34041705,-75.25393018,,694
100695,1038,HUACAN,-12.33041068,-75.25414666,,695
100696,1038,LOS ANGELES,-12.36887454,-75.226411,,696
100697,1039,CHICCHE,-12.29606114,-75.29929283,,697
100698,1039,VISTA ALEGRE,-12.28005055,-75.32427701,,698
100699,1039,YANA YANA,-12.30762863,-75.25866009,,699
100700,1041,CHONGOS ALTO,-12.30741534,-75.29295866,,700
100701,1043,COLCA,-12.31945429,-75.223905,,701
100702,1043,SANTA CRUZ DE LARIA,-12.31609982,-75.16411921,,702
100703,1049,HUASICANCHA,-12.33244479,-75.28091604,,703
100704,1045,HOSPITAL REGIONAL DOCENTE DE ENFERMEDADES NEOPLASICAS,-12.057533,-75.217933,,704
100705,1045,JUSTICIA PAZ Y VIDA,-12.06084184,-75.23372274,,705
100706,1045,SAÑOS GRANDE,-12.01852149,-75.22756499,,706
100707,1045,SAN MARTIN,-12.02477331,-75.21845727,,707
100708,1045,PACCHA,-11.99511529,-75.20950675,,708
100709,1045,UMUTO,-12.04525071,-75.217515,,709
100710,1045,INCHO,-12.04758813,-75.20413019,,710
100711,1045,SAÑOS CHICO,-12.02860595,-75.22763225,,711
100712,1045,AZA,-12.03074315,-75.20914516,,712
100713,1045,BATANYACU,-12.03801582,-75.22153972,,713
100714,1045,JUAN PARRA DEL RIEGO,-12.04690297,-75.21516966,,714
100715,1045,RAMIRO PRIALE,-12.06353128,-75.22684946,,715
100716,1045,HUALAHOYO,-11.99919853,-75.22014142,,716
100717,1045,LA VICTORIA,-12.02742672,-75.24009022,,717
100718,1047,HUALHUAS,-11.97500889,-75.25808778,,718
100719,1053,PILCOMAYO,-12.05607954,-75.25427493,,719
100720,1056,QUILCAS,-11.93735479,-75.26192048,,720
100721,1056,COLPAR,-11.92055758,-75.24891996,,721
100722,1057,SAN AGUSTIN DE CAJAS,-11.99213661,-75.24752626,,722
100723,1057,COILLOR,-12.01318503,-75.25078411,,723
100724,1058,SAN JERONIMO,-11.95203665,-75.28140938,,724
100725,1059,SAN PEDRO DE SAÑO,-11.9587618,-75.25826982,,725
100726,1061,SICAYA,-12.0170586,-75.28153974,,726
100727,1036,LA LIBERTAD,-12.06428378,-75.20435799,,727
100728,1036,OCOPILLA,-12.06992404,-75.19633596,,728
100729,1036,UÑAS,-12.02503078,-75.18428275,,729
100730,1036,VILCACOTO,-12.01349816,-75.18153354,,730
100731,1036,PALIAN,-12.03616685,-75.1940771,,731
100732,1036,SAN FRANCISCO,-12.07416173,-75.20201751,,732
100733,1045,CULLPA,-12.01505321,-75.18789804,,733
100734,1045,COCHAS GRANDE,-12.00236743,-75.19967525,,734
100735,1045,COCHAS CHICO,-12.00907758,-75.19593522,,735
100736,1052,PARIAHUANCA,-11.9804178,-74.8968007,,736
100737,1052,LAMPA,-11.97909219,-74.8976037,,737
100738,1052,PANTY,-12.03092609,-74.77082209,,738
100739,1052,SAN BALVIN,-12.03636656,-74.88699221,,739
100740,1052,ANTARPA,-12.04565637,-74.86674029,,740
100741,1052,CEDRUYO,-11.98569443,-74.72146484,,741
100742,1052,LLACSAPIRCA,-11.9139573,-74.95291479,,742
100743,1052,ROCCHAC,-12.02659381,-74.72372634,,743
100744,1062,YUNCACHAQUICOCHA,-11.94002895,-74.70715213,,744
100745,1065,ACO,-11.95699506,-75.36893122,,745
100746,1065,QUICHA CHICO,-11.94735721,-75.39775043,,746
100747,1065,QUICHA GRANDE,-11.94477617,-75.41400333,,747
100748,1074,MITO,-11.93597681,-75.3380997,,748
100749,1074,SAN LUIS YAICO,-11.91053849,-75.36009708,,749
100750,1074,MATAHULO,-11.92265043,-75.35041408,,750
100751,1076,ORCOTUNA,-11.9634512,-75.30982889,,751
100752,1076,VICSO,-11.97205332,-75.35008023,,752
100753,1036,HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION,-12.07314039,-75.22174075,,753
100754,909,HOSPITAL REGIONAL HERMILIO VALDIZAN,-9.927955,-76.236176,,754
100755,910,PERU-COREA,-9.91845739,-76.22713844,,755
100756,910,CARLOS SHOWING FERRARI,-9.94318605,-76.2420515,,756
100757,919,POTRACANCHA,-9.95841525,-76.24915061,,757
100758,915,HUANCACHUPAC,-9.98782,-76.25864333,,758
100759,915,CAYRAN,-9.98085667,-76.28439167,,759
100760,910,LA ESPERANZA,-9.8962497,-76.2196108,,760
100761,910,MALCONGA,-9.92585493,-76.16899555,,761
100762,910,PAUCAR,-9.94107853,-76.17314634,,762
100763,910,PUESTO DE SALUD DE LLICUA,-9.9278268,-76.23141486,,763
100764,917,SANTA MARIA DEL VALLE,-9.86328144,-76.17067737,,764
100765,912,CHURUBAMBA,-9.82561424,-76.13338426,,765
100766,912,TAMBOGAN,-9.7740321,-76.22962711,,766
100767,912,UTAO,-9.76506033,-76.21313518,,767
100768,917,TAMBO DE SAN JOSE,-9.80443653,-76.27424996,,768
100769,917,POMACUCHO,-9.82919103,-76.24874239,,769
100770,917,SANTIAGO DE LLACON,-9.80666667,-76.30608,,770
100771,917,PUESTO DE SALUD DE PACHABAMBA,-9.85352667,-76.19737,,771
100772,917,SAN SEBASTIAN DE QUERA,-9.85208003,-76.27629924,,772
100773,917,SANTA ROSA DE SIRABAMBA,-9.79226,-76.31220167,,773
100774,917,SANTA CRUZ DE RATACOCHA,-9.82631802,-76.22901841,,774
100775,911,ACOMAYO,-9.80266248,-76.06979889,,775
100776,911,SANTO TORIBIO DE MOGROVEJO DE ARAYPAGUA - CHINCHAO,-9.65749035,-76.06620886,,776
100777,921,PILLAO,-9.79552539,-75.99541144,,777
100778,969,PANAO,-9.89662647,-75.99533086,,778
100779,970,CHAGLLA,-9.84151595,-75.90225326,,779
100780,970,HUACACHI,-9.85210232,-75.82908502,,780
100781,969,HUARAPATAY,-10.11796114,-75.89536211,,781
100782,971,MOLINOS,-9.9093868,-76.01804711,,782
100783,972,TAMBILLO-UMARI,-9.86567017,-76.0417201,,783
100784,971,HUARICHACA,-9.94443711,-76.03514472,,784
100785,909,APARICIO POMARES,-9.93234122,-76.25011678,,785
100786,909,COLPA BAJA,-9.88877386,-76.22580488,,786
100787,909,LAS MORAS,-9.9153027,-76.2382847,,787
100788,909,NAUYAN RONDOS,-9.8965197,-76.26378273,,788
100789,916,SAN JUAN DE LIBERTAD,-10.11447,-76.36060833,,789
100790,914,HUANCAPALLAC,-9.90571942,-76.38890175,,790
100791,989,JACAS CHICO,-9.88494946,-76.50227265,,791
100792,914,PAMPAS,-9.90232679,-76.47428441,,792
100793,918,YARUMAYO,-10.00441271,-76.46884065,,793
100794,916,CHAULAN,-10.05809053,-76.48523076,,794
100795,918,CHULLAY,-9.97242585,-76.43393717,,795
100796,916,SAN JOSE DE COZO TINGO,-9.95641795,-76.38773581,,796
100797,913,MARGOS,-10.00156167,-76.524225,,797
100798,913,JESUS DE NAZARETH DE COCHAS,-10.03560833,-76.499655,,798
100799,913,SAN FRANCISCO DE LLAMAPASHILLUM,-10.09048667,-76.51384167,,799
100800,913,PACAYHUA,-9.98984667,-76.52776,,800
100801,920,YACUS,-9.98591333,-76.50508833,,801
100802,978,C.S. JESUS,-10.07761833,-76.63043667,,802
100803,984,SAN MIGUEL DE CAURI,-10.14036333,-76.62246333,,803
100804,980,JIVIA,-10.0231658,-76.6809744,,804
100805,983,HUARIN,-9.97664733,-76.67816419,,805
100806,983,CARAMARCA,-9.94755147,-76.61902947,,806
100807,982,COSMA,0,0,,807
100808,982,RONDOS,-9.99122667,-76.68784167,,808
100809,979,BAÑOS,-10.067075,-76.73042167,,809
100810,978,PUESTO DE SALUD PARACSHA,0,0,,810
100811,982,PILCOCANCHA,0,0,,811
100812,981,QUEROPALCA,-10.075285,-76.7350951,,812
100813,978,PUESTO DE SALUD SAN JUAN DE NUPE,0,0,,813
100814,979,SANTA ROSA,0,0,,814
100815,922,CENTRO DE SALUD AMBO,-10.12777892,-76.20662872,,815
100816,922,COCHAPATA,-10.13988297,-75.97321322,,816
100817,922,CHAUCHA,-10.21683465,-76.20133697,,817
